id,date,sales,yhat
FOODS_1_096_CA_1_evaluation,2013-01-23,0,0.2394310769637175
FOODS_1_096_CA_1_evaluation,2013-01-24,0,0.24789975462902347
FOODS_1_096_CA_1_evaluation,2013-01-25,0,0.1728543868707924
FOODS_1_096_CA_1_evaluation,2013-01-26,0,0.19710879480009402
FOODS_1_096_CA_1_evaluation,2013-01-27,0,0.18161473939859768
FOODS_1_097_CA_1_evaluation,2012-12-31,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-01,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-02,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-03,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-04,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-05,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-06,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-07,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-08,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-09,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-10,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-11,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-12,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-13,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-14,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-15,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-16,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-17,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-18,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-19,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-20,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-21,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-22,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-23,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-24,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-25,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-26,0,0.004681122276346026
FOODS_1_097_CA_1_evaluation,2013-01-27,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2012-12-31,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-01,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-02,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-03,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-04,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-05,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-06,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-07,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-08,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-09,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-10,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-11,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-12,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-13,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-14,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-15,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-16,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-17,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-18,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-19,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-20,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-21,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-22,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-23,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-24,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-25,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-26,0,0.004681122276346026
FOODS_1_098_CA_1_evaluation,2013-01-27,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2012-12-31,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-01,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-02,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-03,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-04,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-05,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-06,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-07,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-08,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-09,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-10,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-11,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-12,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-13,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-14,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-15,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-16,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-17,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-18,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-19,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-20,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-21,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-22,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-23,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-24,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-25,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-26,0,0.004681122276346026
FOODS_1_099_CA_1_evaluation,2013-01-27,0,0.004681122276346026
FOODS_1_101_CA_1_evaluation,2012-12-31,3,0.9954620619302432
FOODS_1_101_CA_1_evaluation,2013-01-01,0,0.9240632663593843
FOODS_1_101_CA_1_evaluation,2013-01-02,0,0.6155477745224645
FOODS_1_101_CA_1_evaluation,2013-01-03,0,0.6164251721549575
FOODS_1_101_CA_1_evaluation,2013-01-04,0,0.6447002242352485
FOODS_1_101_CA_1_evaluation,2013-01-05,0,0.6994905966827792
FOODS_1_101_CA_1_evaluation,2013-01-06,0,0.6932224099762563
FOODS_1_101_CA_1_evaluation,2013-01-07,0,0.5374874049482176
FOODS_1_101_CA_1_evaluation,2013-01-08,0,0.2176498683260487
FOODS_1_101_CA_1_evaluation,2013-01-09,1,0.22157837453585805
FOODS_1_101_CA_1_evaluation,2013-01-10,1,0.5534829947408619
FOODS_1_101_CA_1_evaluation,2013-01-11,0,0.7054422386898394
FOODS_1_101_CA_1_evaluation,2013-01-12,1,0.7096568823289431
FOODS_1_101_CA_1_evaluation,2013-01-13,0,0.8653217418962518
FOODS_1_101_CA_1_evaluation,2013-01-14,2,0.5356759525412246
FOODS_1_101_CA_1_evaluation,2013-01-15,0,0.596610453293026
FOODS_1_101_CA_1_evaluation,2013-01-16,1,0.54149884550517
FOODS_1_101_CA_1_evaluation,2013-01-17,0,0.608249850185554
FOODS_1_101_CA_1_evaluation,2013-01-18,1,0.6020442251886142
FOODS_1_101_CA_1_evaluation,2013-01-19,1,0.9061937043533407
FOODS_1_101_CA_1_evaluation,2013-01-20,0,0.8682604270828199
FOODS_1_101_CA_1_evaluation,2013-01-21,0,0.5816498432086314
FOODS_1_101_CA_1_evaluation,2013-01-22,0,0.5420192099483502
FOODS_1_101_CA_1_evaluation,2013-01-23,0,0.5388749368323922
FOODS_1_101_CA_1_evaluation,2013-01-24,0,0.5300487605319758
FOODS_1_101_CA_1_evaluation,2013-01-25,0,0.5851918859701954
FOODS_1_101_CA_1_evaluation,2013-01-26,0,0.6537213662621765
FOODS_1_101_CA_1_evaluation,2013-01-27,0,0.31890634936682954
FOODS_1_102_CA_1_evaluation,2012-12-31,0,0.780533272081987
FOODS_1_102_CA_1_evaluation,2013-01-01,1,0.6690750283384292
FOODS_1_102_CA_1_evaluation,2013-01-02,1,0.9078513673213456
FOODS_1_102_CA_1_evaluation,2013-01-03,0,0.928793010017856
FOODS_1_102_CA_1_evaluation,2013-01-04,2,0.891629693248021
FOODS_1_102_CA_1_evaluation,2013-01-05,1,1.0459504962193853
FOODS_1_102_CA_1_evaluation,2013-01-06,0,1.1175120815668524
FOODS_1_102_CA_1_evaluation,2013-01-07,0,0.6634249494242476
FOODS_1_102_CA_1_evaluation,2013-01-08,1,0.6522236280784762
FOODS_1_102_CA_1_evaluation,2013-01-09,0,0.788068793936086
FOODS_1_102_CA_1_evaluation,2013-01-10,2,0.6510538003259264
FOODS_1_102_CA_1_evaluation,2013-01-11,1,0.9914668302947828
FOODS_1_102_CA_1_evaluation,2013-01-12,2,1.0094824493540056
FOODS_1_102_CA_1_evaluation,2013-01-13,2,0.9398672855397808
FOODS_1_102_CA_1_evaluation,2013-01-14,0,0.7162642368006036
FOODS_1_102_CA_1_evaluation,2013-01-15,0,0.6342444188498508
FOODS_1_102_CA_1_evaluation,2013-01-16,0,0.5992570026187503
FOODS_1_102_CA_1_evaluation,2013-01-17,1,0.578355748429524
FOODS_1_102_CA_1_evaluation,2013-01-18,1,0.8060031833769364
FOODS_1_102_CA_1_evaluation,2013-01-19,0,0.9099364999733608
FOODS_1_102_CA_1_evaluation,2013-01-20,2,0.7929592269878705
FOODS_1_102_CA_1_evaluation,2013-01-21,0,0.6984932729067019
FOODS_1_102_CA_1_evaluation,2013-01-22,1,0.579874797128792
FOODS_1_102_CA_1_evaluation,2013-01-23,1,0.7087101651389175
FOODS_1_102_CA_1_evaluation,2013-01-24,3,0.7182362418357001
FOODS_1_102_CA_1_evaluation,2013-01-25,1,0.978124790994095
FOODS_1_102_CA_1_evaluation,2013-01-26,1,1.067918508859286
FOODS_1_102_CA_1_evaluation,2013-01-27,1,1.0724673140616678
FOODS_1_103_CA_1_evaluation,2012-12-31,5,1.241109533010452
FOODS_1_103_CA_1_evaluation,2013-01-01,0,1.4257092706462777
FOODS_1_103_CA_1_evaluation,2013-01-02,1,1.0841452847701536
FOODS_1_103_CA_1_evaluation,2013-01-03,0,1.3992610726371402
FOODS_1_103_CA_1_evaluation,2013-01-04,0,1.35440764400249
FOODS_1_103_CA_1_evaluation,2013-01-05,0,2.237927798711343
FOODS_1_103_CA_1_evaluation,2013-01-06,0,2.293576757844566
FOODS_1_103_CA_1_evaluation,2013-01-07,0,1.2147703349234003
FOODS_1_103_CA_1_evaluation,2013-01-08,0,0.7182264862436244
FOODS_1_103_CA_1_evaluation,2013-01-09,0,0.7546291473337597
FOODS_1_103_CA_1_evaluation,2013-01-10,0,0.12642078799194587
FOODS_1_103_CA_1_evaluation,2013-01-11,0,0.13830962393826696
FOODS_1_103_CA_1_evaluation,2013-01-12,0,0.21103105052837595
FOODS_1_103_CA_1_evaluation,2013-01-13,0,0.19836513434620318
FOODS_1_103_CA_1_evaluation,2013-01-14,0,0.12075661692721924
FOODS_1_103_CA_1_evaluation,2013-01-15,2,0.09515625623097176
FOODS_1_103_CA_1_evaluation,2013-01-16,0,1.0760465699602748
FOODS_1_103_CA_1_evaluation,2013-01-17,0,0.6237799774730117
FOODS_1_103_CA_1_evaluation,2013-01-18,0,0.8491270939719632
FOODS_1_103_CA_1_evaluation,2013-01-19,1,1.0961693028205985
FOODS_1_103_CA_1_evaluation,2013-01-20,1,1.718949894341224
FOODS_1_103_CA_1_evaluation,2013-01-21,1,1.2838896252805687
FOODS_1_103_CA_1_evaluation,2013-01-22,2,1.0084519374546017
FOODS_1_103_CA_1_evaluation,2013-01-23,0,1.0686065655129748
FOODS_1_103_CA_1_evaluation,2013-01-24,1,0.6687112903881924
FOODS_1_103_CA_1_evaluation,2013-01-25,3,1.4195540414134598
FOODS_1_103_CA_1_evaluation,2013-01-26,4,1.5206628641982556
FOODS_1_103_CA_1_evaluation,2013-01-27,1,1.7055485003243744
FOODS_1_104_CA_1_evaluation,2012-12-31,0,1.8655054202731969
FOODS_1_104_CA_1_evaluation,2013-01-01,1,1.0413821108340906
FOODS_1_104_CA_1_evaluation,2013-01-02,3,1.7778720626037803
FOODS_1_104_CA_1_evaluation,2013-01-03,0,2.0441782850787322
FOODS_1_104_CA_1_evaluation,2013-01-04,2,1.3616778478463558
FOODS_1_104_CA_1_evaluation,2013-01-05,2,2.497079951614366
FOODS_1_104_CA_1_evaluation,2013-01-06,1,2.8411993548348558
FOODS_1_104_CA_1_evaluation,2013-01-07,0,1.7234697252117641
FOODS_1_104_CA_1_evaluation,2013-01-08,4,1.4067005677097053
FOODS_1_104_CA_1_evaluation,2013-01-09,4,1.9767065878901808
FOODS_1_104_CA_1_evaluation,2013-01-10,1,2.101784770848627
FOODS_1_104_CA_1_evaluation,2013-01-11,3,2.404017239813332
FOODS_1_104_CA_1_evaluation,2013-01-12,3,3.2602906535479432
FOODS_1_104_CA_1_evaluation,2013-01-13,2,3.3201541194832
FOODS_1_104_CA_1_evaluation,2013-01-14,1,2.099758903267138
FOODS_1_104_CA_1_evaluation,2013-01-15,1,2.0227642917342252
FOODS_1_104_CA_1_evaluation,2013-01-16,1,1.9934604260081459
FOODS_1_104_CA_1_evaluation,2013-01-17,2,1.8409088737319257
FOODS_1_104_CA_1_evaluation,2013-01-18,1,2.4137058029125495
FOODS_1_104_CA_1_evaluation,2013-01-19,2,2.8694441170391647
FOODS_1_104_CA_1_evaluation,2013-01-20,1,2.6464926236305755
FOODS_1_104_CA_1_evaluation,2013-01-21,0,2.0702707362090638
FOODS_1_104_CA_1_evaluation,2013-01-22,0,1.1471378059633737
FOODS_1_104_CA_1_evaluation,2013-01-23,4,1.1287220423864754
FOODS_1_104_CA_1_evaluation,2013-01-24,1,1.6219488671344162
FOODS_1_104_CA_1_evaluation,2013-01-25,1,1.7884173532179128
FOODS_1_104_CA_1_evaluation,2013-01-26,3,2.1908994528796253
FOODS_1_104_CA_1_evaluation,2013-01-27,2,2.315839712776567
FOODS_1_105_CA_1_evaluation,2012-12-31,1,0.8880336484847469
FOODS_1_105_CA_1_evaluation,2013-01-01,0,0.9201350250209903
FOODS_1_105_CA_1_evaluation,2013-01-02,3,0.6073397955482465
FOODS_1_105_CA_1_evaluation,2013-01-03,3,1.6190637878009808
FOODS_1_105_CA_1_evaluation,2013-01-04,1,2.3670466586185746
FOODS_1_105_CA_1_evaluation,2013-01-05,4,3.0475626540434506
FOODS_1_105_CA_1_evaluation,2013-01-06,1,3.3505918019703103
FOODS_1_105_CA_1_evaluation,2013-01-07,1,1.7970657249512942
FOODS_1_105_CA_1_evaluation,2013-01-08,1,1.5814130924856518
FOODS_1_105_CA_1_evaluation,2013-01-09,1,1.6259869250596715
FOODS_1_105_CA_1_evaluation,2013-01-10,1,1.5819537373488648
FOODS_1_105_CA_1_evaluation,2013-01-11,1,2.4906147123567264
FOODS_1_105_CA_1_evaluation,2013-01-12,0,3.4097269653551865
FOODS_1_105_CA_1_evaluation,2013-01-13,4,2.078627492061984
FOODS_1_105_CA_1_evaluation,2013-01-14,2,1.6862498670663717
FOODS_1_105_CA_1_evaluation,2013-01-15,2,1.4927858622855774
FOODS_1_105_CA_1_evaluation,2013-01-16,3,1.504262007387021
FOODS_1_105_CA_1_evaluation,2013-01-17,1,1.6330909196944667
FOODS_1_105_CA_1_evaluation,2013-01-18,2,2.652463000155221
FOODS_1_105_CA_1_evaluation,2013-01-19,0,4.136480543324429
FOODS_1_105_CA_1_evaluation,2013-01-20,0,3.462092406668396
FOODS_1_105_CA_1_evaluation,2013-01-21,0,1.154489677039451
FOODS_1_105_CA_1_evaluation,2013-01-22,4,0.9880615398634418
FOODS_1_105_CA_1_evaluation,2013-01-23,2,1.205382594922487
FOODS_1_105_CA_1_evaluation,2013-01-24,2,1.3073349021801253
FOODS_1_105_CA_1_evaluation,2013-01-25,0,1.9166315988644131
FOODS_1_105_CA_1_evaluation,2013-01-26,4,2.1439444228039184
FOODS_1_105_CA_1_evaluation,2013-01-27,0,2.901631043356033
FOODS_1_106_CA_1_evaluation,2012-12-31,1,1.3362725231943968
FOODS_1_106_CA_1_evaluation,2013-01-01,0,1.4421737583058343
FOODS_1_106_CA_1_evaluation,2013-01-02,1,1.5577784875196383
FOODS_1_106_CA_1_evaluation,2013-01-03,0,1.6189108069069338
FOODS_1_106_CA_1_evaluation,2013-01-04,1,1.8876895777302647
FOODS_1_106_CA_1_evaluation,2013-01-05,5,1.8969561264211348
FOODS_1_106_CA_1_evaluation,2013-01-06,1,1.8181644330130156
FOODS_1_106_CA_1_evaluation,2013-01-07,2,1.3750060397344113
FOODS_1_106_CA_1_evaluation,2013-01-08,1,1.3930125355201675
FOODS_1_106_CA_1_evaluation,2013-01-09,0,1.3819288886589673
FOODS_1_106_CA_1_evaluation,2013-01-10,1,1.323068714296252
FOODS_1_106_CA_1_evaluation,2013-01-11,3,1.624273619829207
FOODS_1_106_CA_1_evaluation,2013-01-12,1,1.8127236745997697
FOODS_1_106_CA_1_evaluation,2013-01-13,0,1.7619673011739017
FOODS_1_106_CA_1_evaluation,2013-01-14,1,1.4812758366807393
FOODS_1_106_CA_1_evaluation,2013-01-15,1,1.426703785134037
FOODS_1_106_CA_1_evaluation,2013-01-16,2,1.4279748400129078
FOODS_1_106_CA_1_evaluation,2013-01-17,2,1.3617418775069572
FOODS_1_106_CA_1_evaluation,2013-01-18,3,1.7511621680267937
FOODS_1_106_CA_1_evaluation,2013-01-19,3,1.7925336944275776
FOODS_1_106_CA_1_evaluation,2013-01-20,0,1.7825289764243446
FOODS_1_106_CA_1_evaluation,2013-01-21,0,1.4338170598635798
FOODS_1_106_CA_1_evaluation,2013-01-22,2,1.3088364271007686
FOODS_1_106_CA_1_evaluation,2013-01-23,2,1.4301948230920012
FOODS_1_106_CA_1_evaluation,2013-01-24,0,1.4253280052918744
FOODS_1_106_CA_1_evaluation,2013-01-25,1,1.4047179684882902
FOODS_1_106_CA_1_evaluation,2013-01-26,4,1.4975649440334604
FOODS_1_106_CA_1_evaluation,2013-01-27,1,1.544317248299317
FOODS_1_107_CA_1_evaluation,2012-12-31,0,0.32155273468479734
FOODS_1_107_CA_1_evaluation,2013-01-01,0,0.2672449061553085
FOODS_1_107_CA_1_evaluation,2013-01-02,0,0.3892809765266325
FOODS_1_107_CA_1_evaluation,2013-01-03,0,0.4255939021209316
FOODS_1_107_CA_1_evaluation,2013-01-04,0,0.361416343638303
FOODS_1_107_CA_1_evaluation,2013-01-05,0,0.35247484631824194
FOODS_1_107_CA_1_evaluation,2013-01-06,1,0.3595762938750665
FOODS_1_107_CA_1_evaluation,2013-01-07,0,0.42894433041418817
FOODS_1_107_CA_1_evaluation,2013-01-08,0,0.3910367277671703
FOODS_1_107_CA_1_evaluation,2013-01-09,0,0.3894783825875482
FOODS_1_107_CA_1_evaluation,2013-01-10,0,0.3758746944091443
FOODS_1_107_CA_1_evaluation,2013-01-11,0,0.3829780383429654
FOODS_1_107_CA_1_evaluation,2013-01-12,0,0.38794729279222273
FOODS_1_107_CA_1_evaluation,2013-01-13,0,0.3592893157990131
FOODS_1_107_CA_1_evaluation,2013-01-14,0,0.27936424355189454
FOODS_1_107_CA_1_evaluation,2013-01-15,0,0.23456345310785445
FOODS_1_107_CA_1_evaluation,2013-01-16,0,0.2336286794650989
FOODS_1_107_CA_1_evaluation,2013-01-17,0,0.23172301011373506
FOODS_1_107_CA_1_evaluation,2013-01-18,0,0.2602108852684002
FOODS_1_107_CA_1_evaluation,2013-01-19,0,0.25540409627036753
FOODS_1_107_CA_1_evaluation,2013-01-20,0,0.2595438044748687
FOODS_1_107_CA_1_evaluation,2013-01-21,0,0.2302541266769138
FOODS_1_107_CA_1_evaluation,2013-01-22,0,0.22516130710913443
FOODS_1_107_CA_1_evaluation,2013-01-23,0,0.22807389260945277
FOODS_1_107_CA_1_evaluation,2013-01-24,0,0.2214810094215859
FOODS_1_107_CA_1_evaluation,2013-01-25,3,0.23912990890876046
FOODS_1_107_CA_1_evaluation,2013-01-26,0,0.5683461363984602
FOODS_1_107_CA_1_evaluation,2013-01-27,0,0.4098996984821978
FOODS_1_108_CA_1_evaluation,2012-12-31,0,0.25506154922992247
FOODS_1_108_CA_1_evaluation,2013-01-01,1,0.18596784136193167
FOODS_1_108_CA_1_evaluation,2013-01-02,3,0.8557706935861865
FOODS_1_108_CA_1_evaluation,2013-01-03,0,0.922537262191735
FOODS_1_108_CA_1_evaluation,2013-01-04,0,0.7985516730471465
FOODS_1_108_CA_1_evaluation,2013-01-05,2,0.9341158593182152
FOODS_1_108_CA_1_evaluation,2013-01-06,0,1.0617682475598305
FOODS_1_108_CA_1_evaluation,2013-01-07,1,0.7461844289333973
FOODS_1_108_CA_1_evaluation,2013-01-08,1,0.9765862836511088
FOODS_1_108_CA_1_evaluation,2013-01-09,1,0.9475644473250652
FOODS_1_108_CA_1_evaluation,2013-01-10,0,0.9746570012349733
FOODS_1_108_CA_1_evaluation,2013-01-11,0,0.8158907269937503
FOODS_1_108_CA_1_evaluation,2013-01-12,3,0.9538190572376247
FOODS_1_108_CA_1_evaluation,2013-01-13,2,1.136074627148348
FOODS_1_108_CA_1_evaluation,2013-01-14,2,0.848062710770633
FOODS_1_108_CA_1_evaluation,2013-01-15,2,0.9005682676835276
FOODS_1_108_CA_1_evaluation,2013-01-16,0,0.9354500904514903
FOODS_1_108_CA_1_evaluation,2013-01-17,1,0.7151803756674283
FOODS_1_108_CA_1_evaluation,2013-01-18,0,1.125763687991773
FOODS_1_108_CA_1_evaluation,2013-01-19,0,0.9305071571655562
FOODS_1_108_CA_1_evaluation,2013-01-20,3,0.9452311467359744
FOODS_1_108_CA_1_evaluation,2013-01-21,0,0.9150565230232943
FOODS_1_108_CA_1_evaluation,2013-01-22,4,0.6511487248028378
FOODS_1_108_CA_1_evaluation,2013-01-23,2,0.9091240667957878
FOODS_1_108_CA_1_evaluation,2013-01-24,1,0.9461806172388563
FOODS_1_108_CA_1_evaluation,2013-01-25,2,1.219605492226594
FOODS_1_108_CA_1_evaluation,2013-01-26,5,1.2315695738521133
FOODS_1_108_CA_1_evaluation,2013-01-27,0,1.2925070229222364
FOODS_1_109_CA_1_evaluation,2012-12-31,0,1.4129444797784907
FOODS_1_109_CA_1_evaluation,2013-01-01,3,0.7719025826036805
FOODS_1_109_CA_1_evaluation,2013-01-02,0,1.4680102818954552
FOODS_1_109_CA_1_evaluation,2013-01-03,2,1.0516143532113065
FOODS_1_109_CA_1_evaluation,2013-01-04,1,1.6214888020478135
FOODS_1_109_CA_1_evaluation,2013-01-05,3,2.1659394490721215
FOODS_1_109_CA_1_evaluation,2013-01-06,0,2.2512411472031486
FOODS_1_109_CA_1_evaluation,2013-01-07,0,1.1039637135529143
FOODS_1_109_CA_1_evaluation,2013-01-08,2,0.9387659600504773
FOODS_1_109_CA_1_evaluation,2013-01-09,2,1.1895524571168081
FOODS_1_109_CA_1_evaluation,2013-01-10,2,1.2145628962820703
FOODS_1_109_CA_1_evaluation,2013-01-11,1,1.4815699324697367
FOODS_1_109_CA_1_evaluation,2013-01-12,0,2.009741122845668
FOODS_1_109_CA_1_evaluation,2013-01-13,0,1.4805531618421768
FOODS_1_109_CA_1_evaluation,2013-01-14,0,1.048173758103304
FOODS_1_109_CA_1_evaluation,2013-01-15,0,0.855218435357255
FOODS_1_109_CA_1_evaluation,2013-01-16,1,0.8303230098206517
FOODS_1_109_CA_1_evaluation,2013-01-17,0,1.0759714603125619
FOODS_1_109_CA_1_evaluation,2013-01-18,0,0.8397272866052643
FOODS_1_109_CA_1_evaluation,2013-01-19,1,0.8438388733954357
FOODS_1_109_CA_1_evaluation,2013-01-20,0,1.5530912694331103
FOODS_1_109_CA_1_evaluation,2013-01-21,0,0.8629815466236601
FOODS_1_109_CA_1_evaluation,2013-01-22,2,0.7445339103811418
FOODS_1_109_CA_1_evaluation,2013-01-23,2,1.0193228143700048
FOODS_1_109_CA_1_evaluation,2013-01-24,1,1.013324468156282
FOODS_1_109_CA_1_evaluation,2013-01-25,0,1.2946209765802237
FOODS_1_109_CA_1_evaluation,2013-01-26,2,1.4227008526836717
FOODS_1_109_CA_1_evaluation,2013-01-27,1,1.7639012152045623
FOODS_1_110_CA_1_evaluation,2012-12-31,15,4.7168411710730735
FOODS_1_110_CA_1_evaluation,2013-01-01,3,4.989152092813508
FOODS_1_110_CA_1_evaluation,2013-01-02,5,5.249625746363578
FOODS_1_110_CA_1_evaluation,2013-01-03,2,6.010844328922275
FOODS_1_110_CA_1_evaluation,2013-01-04,7,6.980490404139214
FOODS_1_110_CA_1_evaluation,2013-01-05,5,10.071674662141238
FOODS_1_110_CA_1_evaluation,2013-01-06,3,8.327112211050357
FOODS_1_110_CA_1_evaluation,2013-01-07,3,4.965606762660256
FOODS_1_110_CA_1_evaluation,2013-01-08,3,3.9297838800806373
FOODS_1_110_CA_1_evaluation,2013-01-09,5,3.9631866761885735
FOODS_1_110_CA_1_evaluation,2013-01-10,0,4.198521670460153
FOODS_1_110_CA_1_evaluation,2013-01-11,3,2.610594718226638
FOODS_1_110_CA_1_evaluation,2013-01-12,6,6.369960713418954
FOODS_1_110_CA_1_evaluation,2013-01-13,0,5.806681788854684
FOODS_1_110_CA_1_evaluation,2013-01-14,3,2.510261225167131
FOODS_1_110_CA_1_evaluation,2013-01-15,7,3.7070057326005412
FOODS_1_110_CA_1_evaluation,2013-01-16,1,4.790853539364203
FOODS_1_110_CA_1_evaluation,2013-01-17,3,3.3632857655289614
FOODS_1_110_CA_1_evaluation,2013-01-18,2,5.7089526423779375
FOODS_1_110_CA_1_evaluation,2013-01-19,4,5.52198453864853
FOODS_1_110_CA_1_evaluation,2013-01-20,6,4.760901572341457
FOODS_1_110_CA_1_evaluation,2013-01-21,0,5.4368338915567715
FOODS_1_110_CA_1_evaluation,2013-01-22,0,2.3048058062763612
FOODS_1_110_CA_1_evaluation,2013-01-23,5,2.2416185376048436
FOODS_1_110_CA_1_evaluation,2013-01-24,1,4.1047028899122475
FOODS_1_110_CA_1_evaluation,2013-01-25,9,4.301471937721211
FOODS_1_110_CA_1_evaluation,2013-01-26,4,7.340847493085376
FOODS_1_110_CA_1_evaluation,2013-01-27,3,5.701108225743531
FOODS_1_111_CA_1_evaluation,2012-12-31,0,0.004681122276346026
FOODS_1_111_CA_1_evaluation,2013-01-01,0,0.004681122276346026
FOODS_1_111_CA_1_evaluation,2013-01-02,0,0.004681122276346026
FOODS_1_111_CA_1_evaluation,2013-01-03,0,0.004681122276346026
FOODS_1_111_CA_1_evaluation,2013-01-04,0,0.004681122276346026
FOODS_1_111_CA_1_evaluation,2013-01-05,0,0.004681122276346026
FOODS_1_111_CA_1_evaluation,2013-01-06,0,0.004681122276346026
FOODS_1_111_CA_1_evaluation,2013-01-07,0,0.004681122276346026
FOODS_1_111_CA_1_evaluation,2013-01-08,0,0.004681122276346026
FOODS_1_111_CA_1_evaluation,2013-01-09,0,0.004681122276346026
