id,lead_time,service_level,sigma,safety_stock,rop
FOODS_2_061_CA_1_evaluation,7,0.95,1.5231264563889497,6.628453875970362,20.9278824462639
FOODS_2_062_CA_1_evaluation,7,0.95,0.7236252337151596,3.1491255798555686,7.209999301521168
FOODS_2_063_CA_1_evaluation,7,0.95,1.5406457695243727,6.7046957129955995,26.239348530426334
FOODS_2_064_CA_1_evaluation,7,0.95,0.9450416472081792,4.1127018332027685,8.269430460533835
FOODS_2_065_CA_1_evaluation,7,0.95,1.1552033451197237,5.027298986485068,14.994056219543781
FOODS_2_066_CA_1_evaluation,7,0.95,0.5821386763576311,2.533393960474699,6.619373082958405
FOODS_2_067_CA_1_evaluation,7,0.95,0.0028703090563916016,0.012491222321210397,0.21107670309084692
FOODS_2_068_CA_1_evaluation,7,0.95,0.36533237316107103,1.5898803246042288,3.6218607234245286
FOODS_2_069_CA_1_evaluation,7,0.95,0.6261823246986687,2.7250663527002046,5.514452427674861
FOODS_2_070_CA_1_evaluation,7,0.95,1.3649536984856212,5.940106020282201,13.60543213282903
FOODS_2_071_CA_1_evaluation,7,0.95,1e-06,4.3518736400162045e-06,0.03277220780806202
FOODS_2_072_CA_1_evaluation,7,0.95,2.2882177355484865,9.958034445951029,25.014282673564182
FOODS_2_073_CA_1_evaluation,7,0.95,1e-06,4.3518736400162045e-06,0.03277220780806202
FOODS_2_074_CA_1_evaluation,7,0.95,2.7967565235721863,12.171130992477158,41.1706949836589
FOODS_2_075_CA_1_evaluation,7,0.95,1.5105555014458336,6.573746668523583,28.03237686361051
FOODS_2_076_CA_1_evaluation,7,0.95,0.6775298576298783,2.9485243277433995,5.83259305183403
FOODS_2_077_CA_1_evaluation,7,0.95,0.8668275993009703,3.7723241798364215,7.883451513054833
FOODS_2_078_CA_1_evaluation,7,0.95,1e-06,4.3518736400162045e-06,0.03277220780806202
FOODS_2_079_CA_1_evaluation,7,0.95,1.0117544076997174,4.403027337038608,8.248500139743044
FOODS_2_080_CA_1_evaluation,7,0.95,0.002002357602183703,0.008714007266829311,0.195838827267719
FOODS_2_081_CA_1_evaluation,7,0.95,0.9825741634545122,4.276038601298666,14.433362027626835
FOODS_2_082_CA_1_evaluation,7,0.95,1.8903653721751412,8.226631233168419,26.150672234263116
FOODS_2_083_CA_1_evaluation,7,0.95,1.0186567505741715,4.433065461048299,12.231331889139394
FOODS_2_084_CA_1_evaluation,7,0.95,1e-06,4.3518736400162045e-06,0.03277220780806202
